Scalar_B,BX_GSE,BY_GSM,BZ_GSM,SW_Temp,SW_Density,SW_Speed,Flow_Pressure,E_Field,Dst,time
4.9,3.8,-0.7,2.9,59913.0,1.9,334.0,0.59,-0.97,2,1642064400
4.8,2.0,-2.0,1.9,63848.0,2.6,346.0,0.65,-0.66,2,1652227200
5.0,1.8,-3.0,0.9,68733.0,2.6,345.0,0.57,-0.31,1,1652230800
5.5,1.7,-4.7,1.2,62766.0,2.7,344.0,0.59,-0.41,0,1652234400
5.4,1.3,-4.8,0.7,59698.0,3.0,344.0,0.65,-0.24,-1,1652238000
5.3,2.4,-4.3,1.0,48487.0,3.0,334.0,0.62,-0.33,-4,1652241600
5.4,1.7,-4.8,1.2,46349.0,3.3,339.0,0.69,-0.41,-5,1652245200
5.6,2.0,-5.1,-0.6,42960.0,3.5,336.0,0.72,0.2,-3,1652248800
5.5,2.1,-4.5,-2.1,41361.0,3.6,334.0,0.72,0.7,-2,1652252400
5.5,2.3,-4.1,-2.6,37666.0,3.7,328.0,0.72,0.85,-3,1652256000
5.6,2.8,-3.4,-3.2,31178.0,3.8,325.0,0.72,1.04,-3,1652259600
6.1,2.4,-5.2,-0.4,40068.0,4.3,331.0,0.84,0.13,-2,1652313600
6.3,1.3,-3.9,3.1,55557.0,5.4,346.0,1.13,-1.07,2,1652317200
6.3,0.5,-5.2,1.5,54844.0,5.6,352.0,1.21,-0.53,5,1652320800
6.2,0.2,-0.8,5.9,50416.0,4.5,356.0,0.99,-2.1,6,1652324400
6.2,0.5,-3.1,5.4,35490.0,3.7,353.0,0.81,-1.91,3,1642118400
6.3,0.4,-3.8,4.9,38243.0,3.9,349.0,0.83,-1.71,1,1642122000
6.5,0.5,-4.5,4.4,38228.0,4.4,347.0,0.92,-1.53,1,1642125600
6.7,1.6,-6.0,1.9,30168.0,4.0,344.0,0.83,-0.65,2,1642129200
6.5,0.0,-6.1,1.2,35795.0,4.6,353.0,1.0,-0.42,-1,1642132800
6.5,-1.9,-6.0,0.6,40913.0,5.8,352.0,1.24,-0.21,0,1642136400
6.7,-1.1,-5.8,-1.4,45260.0,6.1,348.0,1.28,0.49,2,1642140000
7.3,-0.8,-7.0,1.6,49639.0,6.0,347.0,1.25,-0.56,2,1642143600
8.4,1.6,-4.2,6.3,44890.0,7.2,344.0,1.47,-2.17,6,1642147200
8.9,2.3,1.6,8.1,48282.0,7.1,346.0,1.47,-2.8,8,1642150800
8.6,1.9,4.5,6.9,44889.0,7.1,347.0,1.47,-2.39,9,1653091200
8.5,2.6,-2.6,6.6,44806.0,10.0,350.0,2.12,-2.31,14,1653094800
9.1,1.9,-8.2,3.3,40489.0,7.9,353.0,1.7,-1.16,12,1653098400
8.2,0.8,-7.8,-1.6,54343.0,11.6,354.0,2.51,0.57,12,1653102000
9.6,2.5,-8.7,-0.5,54294.0,10.3,358.0,2.27,0.18,5,1653105600
11.0,2.4,-10.0,-3.3,26735.0,13.4,359.0,2.95,1.18,4,1653109200
11.7,-0.4,-8.6,-7.7,29384.0,14.6,371.0,3.41,2.86,-3,1653112800
12.7,-0.3,-7.3,-10.4,23054.0,11.5,366.0,2.61,3.81,-17,1653116400
13.3,-1.5,-5.3,-12.0,25178.0,12.3,373.0,2.93,4.48,-28,1653120000
13.8,-3.5,-3.7,-12.7,28043.0,12.2,372.0,2.88,4.72,-43,1653123600
14.1,-4.9,-3.4,-12.8,31533.0,13.9,372.0,3.26,4.76,-51,1653177600
15.6,-6.6,-2.8,-13.8,32095.0,16.3,368.0,3.75,5.08,-73,1653181200
15.8,-4.5,-0.5,-10.2,65563.0,16.7,386.0,4.44,3.94,-91,1653184800
11.0,2.2,-5.1,5.1,247468.0,15.0,423.0,5.76,-2.16,-88,1653188400
10.9,2.1,-7.9,-4.3,262936.0,11.3,425.0,4.5,1.83,-73,1642204800
9.0,3.5,-5.8,-3.7,287224.0,10.3,450.0,4.61,1.67,-69,1642208400
7.1,1.4,-4.0,-1.4,268391.0,9.9,462.0,4.39,0.65,-66,1642212000
7.3,0.1,1.7,-3.9,200170.0,9.8,466.0,4.12,1.82,-54,1642215600
4.3,-1.8,-0.4,-0.3,193434.0,11.3,463.0,4.6,0.14,-53,1642219200
4.0,-0.6,-2.6,-0.4,167600.0,13.3,447.0,4.97,0.18,-43,1642222800
3.6,-3.1,-0.2,-0.4,134418.0,9.4,463.0,3.74,0.19,-51,1642226400
4.2,-3.8,-0.9,-1.1,105500.0,8.2,462.0,3.26,0.51,-53,1642230000
3.9,2.8,-0.4,-0.1,117962.0,8.6,451.0,3.26,0.05,-54,1642233600
3.3,1.0,-1.7,0.4,107051.0,8.5,439.0,3.07,-0.18,-55,1642237200
3.4,2.1,-0.9,-0.2,109135.0,9.0,437.0,3.23,0.09,-55,1653955200
4.0,1.3,-1.9,-0.7,118293.0,10.0,441.0,3.64,0.31,-47,1653958800
5.3,0.0,-2.9,-0.5,120232.0,10.9,446.0,4.08,0.22,-36,1653962400
7.0,-4.9,-2.1,-3.1,137803.0,12.8,465.0,5.18,1.44,-25,1653966000
7.6,-0.8,-1.8,-2.2,166208.0,11.3,472.0,4.73,1.04,-21,1653969600
11.4,6.9,-7.4,2.0,195855.0,7.1,519.0,3.87,-1.04,-22,1653973200
10.8,6.6,-6.2,2.1,279107.0,6.9,546.0,4.36,-1.15,-21,1653976800
9.3,5.8,-5.2,3.0,348877.0,7.8,557.0,5.08,-1.67,-19,1653980400
10.0,4.9,-5.6,-1.5,407480.0,7.2,555.0,4.67,0.83,-24,1653984000
10.2,2.3,-8.2,3.0,405131.0,5.9,566.0,3.96,-1.7,-31,1653987600
10.5,1.9,-7.8,0.1,332752.0,4.9,567.0,3.45,-0.06,-28,1654041600
10.1,1.8,-6.0,-4.4,344899.0,5.0,564.0,3.5,2.48,-33,1654045200
8.6,3.7,-5.0,-1.1,333352.0,4.8,558.0,3.34,0.61,-39,1654048800
8.5,2.6,-5.0,-2.5,336729.0,5.0,562.0,3.27,1.41,-36,1654052400
7.4,3.0,-2.7,-1.2,304191.0,4.8,577.0,3.21,0.69,-41,1642291200
5.2,2.4,-2.8,0.8,199285.0,2.6,610.0,1.91,-0.49,-50,1642294800
5.1,2.7,-1.7,0.2,183125.0,2.6,609.0,1.89,-0.12,-50,1642298400
4.8,0.5,-3.2,1.8,176945.0,2.4,620.0,1.83,-1.12,-49,1642302000
5.0,2.1,-2.1,2.8,161727.0,2.5,598.0,1.76,-1.67,-44,1642305600
4.8,3.8,-1.8,0.0,158626.0,2.5,573.0,1.6,-0.0,-44,1642309200
4.9,3.6,-2.5,1.5,143850.0,2.5,568.0,1.56,-0.85,-46,1642312800
4.8,0.5,-3.4,0.9,169398.0,2.8,580.0,1.86,-0.52,-44,1642316400
5.2,3.9,-2.0,-0.3,149777.0,2.9,533.0,1.68,0.16,-37,1642320000
5.6,2.0,-4.1,-1.0,126206.0,3.8,545.0,2.29,0.55,-43,1642323600
6.2,0.9,-5.7,0.0,113047.0,3.9,550.0,2.31,-0.0,-42,1654819200
5.9,1.8,-3.2,-2.3,127326.0,4.2,545.0,2.48,1.25,-34,1654822800
5.7,3.2,-3.0,-1.8,132069.0,4.0,532.0,2.29,0.96,-31,1654826400
5.8,1.2,-5.0,-0.7,134588.0,4.4,545.0,2.58,0.38,-27,1654830000
5.7,0.9,-4.1,1.5,136267.0,4.3,543.0,2.5,-0.81,-30,1654833600
4.9,1.5,-2.2,0.3,191331.0,4.8,548.0,2.88,-0.16,-28,1654837200
4.6,2.1,2.6,-0.9,194495.0,4.6,543.0,2.75,0.49,-26,1654840800
4.2,1.4,1.9,0.7,178423.0,4.0,545.0,2.41,-0.38,-28,1654844400
4.0,2.6,1.6,1.0,167872.0,3.8,540.0,2.24,-0.54,-25,1654848000
5.8,1.8,-2.9,-0.9,218830.0,5.3,572.0,3.52,0.51,-17,1654851600
5.9,1.1,0.8,3.1,251952.0,5.9,599.0,4.12,-1.86,-23,1654905600
6.0,3.0,-2.5,0.2,253967.0,4.9,586.0,3.34,-0.12,-22,1654909200
6.1,-1.4,-4.6,0.7,239521.0,4.4,610.0,3.15,-0.43,-21,1654912800
6.2,3.5,-3.8,-2.2,277877.0,3.6,596.0,2.49,1.31,-24,1654916400
5.1,1.4,-0.5,0.7,267774.0,3.4,603.0,2.41,-0.42,-24,1642377600
4.4,-1.7,-1.9,1.7,220922.0,3.3,619.0,2.42,-1.05,-23,1642381200
4.8,-1.4,-0.3,2.6,198429.0,4.0,594.0,2.78,-1.54,-18,1642384800
4.2,0.1,1.8,2.7,195434.0,3.8,575.0,2.48,-1.55,-18,1642388400
4.4,2.0,1.5,2.6,169828.0,3.8,558.0,2.32,-1.45,-15,1642392000
5.0,3.1,2.1,2.8,153869.0,4.1,544.0,2.35,-1.52,-17,1642395600
5.3,2.7,-3.3,1.9,141658.0,3.8,541.0,2.12,-1.03,-17,1642399200
4.2,0.8,-0.8,2.1,135002.0,3.3,545.0,1.9,-1.14,-18,1642402800
4.2,3.2,2.3,0.0,132360.0,3.5,531.0,1.93,-0.0,-24,1642406400
4.0,3.6,-0.2,-0.8,138445.0,3.8,528.0,2.09,0.42,-24,1642410000
3.8,3.2,0.5,0.7,143023.0,3.9,532.0,2.21,-0.37,-20,1655683200
4.4,0.5,-1.7,0.4,126253.0,3.6,543.0,2.04,-0.22,-20,1655686800
4.9,-2.2,0.1,3.0,114245.0,2.8,557.0,1.64,-1.67,-24,1655690400
4.7,-2.6,1.6,3.1,114971.0,3.7,553.0,2.17,-1.71,-22,1655694000
4.6,2.0,0.4,-1.7,106843.0,4.0,514.0,2.05,0.87,-20,1655697600
5.0,2.8,-3.0,-2.0,101608.0,3.6,503.0,1.75,1.01,-21,1655701200
5.2,3.4,-3.1,-2.1,81162.0,2.6,505.0,1.23,1.06,-25,1655704800
5.4,3.5,-2.6,-2.8,79629.0,2.6,501.0,1.2,1.4,-26,1655708400
5.3,3.2,-2.3,-3.4,68400.0,2.6,500.0,1.19,1.7,-27,1655712000
5.1,2.7,-2.2,-2.9,76044.0,2.8,494.0,1.27,1.43,-31,1655715600
4.9,0.2,-3.3,-1.7,98775.0,3.0,515.0,1.6,0.88,-30,1655769600
4.6,3.1,0.6,2.0,131044.0,3.4,500.0,1.74,-1.0,-27,1655773200
5.8,1.3,-4.1,-1.5,129805.0,3.4,528.0,1.92,0.79,-18,1655776800
7.7,1.9,-4.5,-3.9,158678.0,4.3,544.0,2.57,2.12,-17,1655780400
6.5,0.9,4.3,-1.7,185498.0,3.9,555.0,2.35,0.94,-32,1642464000
5.2,-1.8,2.5,1.5,174428.0,2.9,590.0,1.92,-0.89,-29,1642467600
4.8,0.9,-3.1,-0.3,245485.0,2.5,583.0,1.63,0.17,-24,1642471200
4.8,3.3,2.0,-0.3,216779.0,2.5,580.0,1.65,0.17,-25,1642474800
5.3,4.6,-1.1,-1.0,200701.0,2.6,564.0,1.58,0.56,-27,1642478400
5.3,4.2,1.7,-1.8,170784.0,2.8,567.0,1.66,1.02,-23,1642482000
5.1,3.3,2.6,-0.6,198063.0,2.4,590.0,1.58,0.35,-23,1642485600
5.1,3.5,-2.4,-1.9,183122.0,1.8,582.0,1.16,1.11,-30,1642489200
4.8,3.2,-2.2,-1.7,195469.0,1.9,590.0,1.25,1.0,-27,1642492800
4.7,3.5,-1.1,-1.9,196128.0,2.0,590.0,1.3,1.12,-25,1642496400
4.7,3.3,-2.2,-1.8,183148.0,1.7,591.0,1.13,1.06,-27,1656547200
5.0,2.6,-3.8,-0.2,185689.0,1.7,602.0,1.16,0.12,-26,1656550800
4.9,2.7,-3.1,-1.7,182142.0,1.8,601.0,1.22,1.02,-16,1656554400
5.1,0.9,-3.7,-2.0,177864.0,1.6,623.0,1.17,1.25,-17,1656558000
5.2,1.6,-4.3,-1.6,163130.0,1.6,608.0,1.11,0.97,-22,1656561600
5.0,2.9,-2.5,-1.9,153762.0,1.7,594.0,1.11,1.13,-15,1656565200
4.8,3.7,-0.9,-2.0,137560.0,1.4,580.0,0.88,1.16,-19,1656568800
4.9,3.8,-1.2,-2.5,118773.0,1.4,580.0,0.87,1.45,-24,1656572400
4.9,3.0,-2.4,-2.4,128884.0,1.5,591.0,0.97,1.42,-24,1656576000
4.9,2.3,-3.2,-2.5,125986.0,1.5,597.0,0.99,1.49,-25,1656579600
4.9,1.7,-2.7,-3.1,126895.0,1.4,599.0,0.95,1.86,-26,1656633600
4.8,1.8,-2.3,-3.4,124448.0,1.5,597.0,1.01,2.03,-32,1656637200
4.8,1.6,-1.4,-3.6,135981.0,1.5,593.0,1.03,2.13,-34,1656640800
5.7,1.6,-3.5,-3.3,133449.0,1.9,610.0,1.37,2.01,-31,1656644400
8.3,1.1,-4.7,-5.6,251267.0,3.1,661.0,2.67,3.7,-30,1642550400
8.6,2.7,-1.6,-5.2,351055.0,3.1,652.0,2.72,3.39,-34,1642554000
8.7,3.3,0.9,-6.1,358057.0,3.4,649.0,2.82,3.96,-41,1642557600
7.9,-1.6,1.4,5.4,240947.0,4.4,661.0,3.61,-3.57,-44,1642561200
7.7,-2.2,-3.3,2.6,221456.0,5.2,649.0,3.96,-1.69,-32,1642564800
7.9,-0.4,-7.1,-1.8,298146.0,3.4,631.0,2.38,1.14,-42,1642568400
7.0,-4.5,-4.1,2.5,127332.0,3.9,678.0,3.2,-1.7,-39,1642572000
6.7,-5.6,-2.9,2.0,80423.0,3.3,696.0,2.81,-1.39,-34,1642575600
6.1,-4.7,-3.3,1.5,59961.0,4.0,676.0,3.42,-1.01,-30,1642579200
3.8,1.5,-1.0,-0.1,85572.0,5.2,643.0,4.31,0.06,-31,1642582800
3.6,3.2,-0.6,1.1,87443.0,3.9,623.0,2.84,-0.69,-37,1657411200
3.5,3.3,-0.6,-0.0,89118.0,2.5,613.0,1.7,0.0,-34,1657414800
3.2,1.8,-0.2,-0.5,57435.0,2.6,629.0,2.09,0.31,-30,1657418400
3.2,-1.6,-2.3,1.0,25801.0,3.2,647.0,2.86,-0.65,-22,1657422000
3.2,-2.8,-1.4,0.8,15472.0,3.9,639.0,3.45,-0.51,-20,1657425600
3.3,-2.7,-1.7,0.1,6461.0,3.4,622.0,2.99,-0.06,-19,1657429200
3.3,-2.5,-2.1,-0.3,6812.0,3.0,615.0,2.66,0.18,-21,1657432800
3.4,-2.9,-1.7,-0.6,7167.0,3.0,606.0,2.42,0.36,-22,1657436400
3.6,-3.3,-0.9,-0.9,16148.0,2.8,600.0,2.16,0.54,-20,1657440000
3.9,-3.8,-0.4,-0.9,73660.0,2.7,587.0,2.16,0.53,-20,1657443600
4.1,-4.0,-0.6,-0.9,10780.0,2.6,577.0,1.92,0.52,-18,1657497600
4.5,-4.3,-0.9,-0.8,76462.0,2.3,573.0,1.78,0.46,-15,1657501200
4.6,-4.5,-1.1,-0.8,15077.0,2.6,562.0,1.64,0.45,-12,1657504800
4.3,-3.8,-0.0,-1.5,14075.0,5.3,560.0,3.71,0.84,-8,1657508400
3.6,-2.7,-1.4,-0.5,14702.0,7.4,552.0,4.87,0.28,-8,1642636800
4.3,1.2,-2.7,2.5,91855.0,2.8,520.0,1.42,-1.3,-20,1642640400
4.5,4.2,-0.2,1.2,79875.0,1.7,474.0,0.69,-0.57,-21,1642644000
4.5,3.8,0.8,0.7,86796.0,1.7,477.0,0.72,-0.33,-21,1642647600
5.0,4.5,-0.5,2.0,80200.0,1.7,468.0,0.7,-0.94,-21,1642651200
5.2,3.8,-1.3,2.9,94153.0,1.7,475.0,0.72,-1.38,-20,1642654800
5.1,1.6,-2.2,4.2,127369.0,1.7,491.0,0.78,-2.06,-16,1642658400
4.9,2.8,-1.6,3.5,114957.0,1.7,475.0,0.73,-1.66,-15,1642662000
4.7,4.1,0.1,1.7,94304.0,1.5,453.0,0.59,-0.77,-15,1642665600
4.6,4.5,0.4,-0.1,90805.0,1.9,453.0,0.71,0.05,-16,1642669200
4.5,4.5,-0.2,0.1,85581.0,1.9,447.0,0.69,-0.04,-19,1658275200
4.3,4.2,0.2,0.2,86227.0,1.6,448.0,0.59,-0.09,-20,1658278800
4.3,4.2,0.4,0.4,86133.0,1.7,446.0,0.63,-0.18,-17,1658282400
4.5,4.5,-0.5,0.4,83861.0,1.9,444.0,0.69,-0.18,-16,1658286000
4.4,4.3,-0.1,-0.3,73978.0,1.9,445.0,0.7,0.13,-16,1658289600
4.3,4.2,-0.1,0.4,68356.0,1.8,439.0,0.63,-0.18,-15,1658293200
4.5,4.3,-0.4,1.1,65541.0,1.9,438.0,0.67,-0.48,-15,1658296800
4.5,3.9,-0.7,1.6,77030.0,1.8,442.0,0.69,-0.71,-15,1658300400
4.4,4.0,-0.9,1.1,85406.0,1.9,432.0,0.68,-0.48,-14,1658304000
4.4,4.0,-0.2,1.1,88959.0,1.9,434.0,0.7,-0.48,-12,1658307600
4.3,3.5,-1.8,0.9,98487.0,2.2,441.0,0.85,-0.4,-11,1658361600
4.4,3.0,-2.0,2.1,85722.0,2.2,438.0,0.84,-0.92,-10,1658365200
4.4,2.7,-2.4,2.1,86110.0,2.4,446.0,0.96,-0.94,-7,1658368800
4.2,2.7,-2.3,1.9,87026.0,2.6,439.0,1.01,-0.83,-5,1658372400
4.2,0.6,-2.7,0.2,89655.0,2.7,446.0,1.11,-0.09,-3,1642723200
4.0,2.8,-0.9,2.6,91067.0,2.4,432.0,0.89,-1.12,-6,1642726800
4.0,2.6,-1.6,2.4,83942.0,2.5,431.0,0.91,-1.03,-5,1642730400
3.9,0.9,-1.3,3.3,92062.0,2.8,443.0,1.04,-1.46,-5,1642734000
4.2,0.5,-1.9,3.0,85420.0,2.8,441.0,1.03,-1.32,-7,1642737600
4.0,1.3,-2.9,1.4,76851.0,2.7,431.0,0.95,-0.6,-8,1642741200
3.3,1.5,-1.6,0.2,83591.0,2.4,435.0,0.87,-0.09,-10,1642744800
3.9,3.4,0.9,-1.6,71445.0,2.2,423.0,0.79,0.68,-13,1642748400
3.8,3.6,0.1,-0.3,64259.0,2.1,415.0,0.73,0.12,-16,1642752000
3.6,3.3,-0.1,-1.3,68686.0,2.3,414.0,0.77,0.54,-18,1642755600
3.7,2.8,-2.0,-0.8,73843.0,2.5,412.0,0.81,0.33,-17,1659139200
3.6,2.9,-1.3,1.3,71014.0,2.4,407.0,0.76,-0.53,-17,1659142800
3.7,1.8,-2.5,1.4,72210.0,2.7,415.0,0.86,-0.58,-14,1659146400
4.1,0.9,-3.4,0.8,78449.0,3.0,426.0,1.01,-0.34,-10,1659150000
6.8,4.5,0.1,-2.5,123130.0,4.4,439.0,1.72,1.1,-8,1659153600
6.3,4.7,0.5,-3.3,104811.0,3.7,432.0,1.47,1.43,-8,1659157200
6.1,4.1,0.1,-4.0,131722.0,4.2,436.0,1.62,1.74,-13,1659160800
5.8,0.1,-4.0,-2.1,166231.0,4.6,462.0,1.82,0.97,-19,1659164400
5.4,-0.5,-3.4,-2.7,181823.0,4.7,462.0,1.82,1.25,-19,1659168000
5.6,-2.6,-3.5,-2.5,162235.0,4.2,476.0,1.7,1.19,-20,1659171600
5.4,-1.3,-4.4,-0.6,162331.0,4.7,461.0,1.79,0.28,-18,1659225600
5.3,0.4,-3.1,-3.9,141648.0,4.6,444.0,1.65,1.73,-17,1659229200
5.0,0.8,0.1,-4.4,133232.0,4.3,440.0,1.52,1.94,-19,1659232800
4.9,1.4,-2.4,-3.5,121407.0,4.2,431.0,1.41,1.51,-17,1659236400
4.6,1.8,-0.4,-3.8,121346.0,3.9,427.0,1.29,1.62,-15,1642809600
4.2,1.0,-0.9,-3.8,124642.0,3.7,431.0,1.26,1.64,-16,1642813200
4.5,2.6,0.2,-3.2,111430.0,3.7,420.0,1.19,1.34,-21,1642816800
4.7,3.0,3.3,-0.0,109436.0,4.1,421.0,1.31,0.0,-23,1642820400
5.0,2.0,1.5,-3.9,103190.0,4.0,420.0,1.27,1.64,-25,1642824000
4.7,2.7,-1.8,-2.3,91398.0,3.6,412.0,1.1,0.95,-26,1642827600
3.9,0.3,-2.7,-2.1,88607.0,3.5,427.0,1.13,0.9,-27,1642831200
3.6,-0.7,-2.7,-2.0,85987.0,3.5,439.0,1.19,0.88,-29,1642834800
4.0,-1.2,-3.1,-1.7,85297.0,3.8,439.0,1.28,0.75,-29,1642838400
3.8,2.0,-1.0,-2.9,83246.0,3.8,412.0,1.12,1.19,-26,1642842000
3.8,2.2,-0.8,-2.6,82074.0,4.0,406.0,1.16,1.06,-23,1660003200
3.9,-0.7,-1.9,-2.1,82103.0,4.5,431.0,1.49,0.91,-19,1660006800
4.1,0.8,-0.8,-2.0,83143.0,4.9,418.0,1.53,0.84,-17,1660010400
3.8,-1.5,-0.5,-1.6,82768.0,4.7,430.0,1.55,0.69,-16,1660014000
4.4,-2.5,-0.4,-2.8,65778.0,4.6,434.0,1.55,1.22,-15,1660017600
4.4,-2.7,-2.3,-2.5,73697.0,4.7,431.0,1.57,1.08,-16,1660021200
4.7,-3.8,-1.8,-1.2,57156.0,4.7,435.0,1.59,0.52,-18,1660024800
4.6,-4.1,-1.5,-1.1,48458.0,4.4,437.0,1.52,0.48,-17,1660028400
4.5,-4.4,-0.5,-0.4,51002.0,4.3,437.0,1.49,0.17,-12,1660032000
4.3,-1.8,-0.6,-2.8,54368.0,3.7,410.0,1.15,1.15,-12,1660035600
4.4,0.4,1.3,-3.1,53859.0,3.8,393.0,1.09,1.22,-15,1660089600
4.5,1.9,-1.0,-3.7,54666.0,3.9,372.0,1.0,1.38,-17,1660093200
4.4,1.5,-2.9,-2.0,55177.0,4.1,373.0,1.05,0.75,-15,1660096800
4.8,-0.2,-2.2,-4.1,45922.0,4.2,385.0,1.13,1.58,-12,1660100400
4.5,-2.5,0.1,-3.0,41088.0,4.9,405.0,1.49,1.22,-12,1642896000
4.5,-0.9,-0.4,-4.1,48173.0,4.4,382.0,1.19,1.57,-14,1642899600
4.4,1.0,-2.2,-3.1,52165.0,4.0,376.0,1.05,1.17,-18,1642903200
4.5,-0.9,-2.8,-2.4,49984.0,4.3,382.0,1.17,0.92,-18,1642906800
5.1,0.8,-2.0,-4.3,36688.0,4.2,374.0,1.08,1.61,-18,1642910400
5.2,3.0,-0.5,-4.1,39688.0,4.3,349.0,0.96,1.43,-22,1642914000
5.0,0.1,-1.4,-2.4,44576.0,5.1,363.0,1.23,0.87,-22,1642917600
4.9,-4.1,-2.3,-0.9,40325.0,6.2,389.0,1.7,0.35,-19,1642921200
5.0,-1.8,-2.8,-2.2,40298.0,5.2,375.0,1.34,0.83,-20,1642924800
5.1,-1.6,-1.8,-1.3,43941.0,5.9,373.0,1.47,0.48,-19,1642928400
5.7,-0.9,-3.7,-3.9,41477.0,5.7,374.0,1.43,1.46,-21,1660867200
5.5,0.7,-3.6,-2.6,43917.0,5.6,357.0,1.29,0.93,-25,1660870800
5.4,-0.3,-3.6,-3.1,38687.0,7.0,359.0,1.62,1.11,-21,1660874400
4.9,-2.2,-3.9,-1.4,37245.0,8.7,367.0,2.09,0.51,-17,1660878000
5.1,-3.8,-2.4,-1.1,38372.0,7.1,370.0,1.73,0.41,-16,1660881600
4.9,-0.2,-3.2,-1.3,38603.0,6.6,348.0,1.42,0.45,-14,1660885200
5.2,-1.1,-4.4,-1.7,35155.0,6.9,352.0,1.52,0.6,-15,1660888800
4.9,-2.1,-4.3,0.2,32726.0,6.9,351.0,1.52,-0.07,-15,1660892400
4.3,-0.6,-3.6,0.6,33517.0,6.2,343.0,1.3,-0.21,-13,1660896000
4.1,2.7,-2.3,1.4,40336.0,5.5,325.0,1.04,-0.45,-9,1660899600
4.6,2.9,-2.7,2.1,36970.0,6.4,320.0,1.17,-0.67,-5,1660953600
4.6,2.1,-3.6,1.1,37685.0,6.1,323.0,1.14,-0.36,-5,1660957200
3.9,0.9,-3.5,0.3,38729.0,6.0,328.0,1.14,-0.1,-4,1660960800
3.8,-0.2,-2.2,0.3,34195.0,6.1,327.0,1.16,-0.1,-4,1660964400
3.7,-2.8,-1.7,1.2,28647.0,6.6,337.0,1.32,-0.4,-3,1642982400
3.9,-2.5,-2.3,0.4,28977.0,6.7,333.0,1.31,-0.13,-1,1642986000
3.9,-0.3,-3.1,1.2,31340.0,6.9,316.0,1.21,-0.38,1,1642989600
4.2,-1.6,-3.3,1.0,28366.0,6.8,322.0,1.22,-0.32,0,1642993200
4.3,2.5,-2.8,0.6,32502.0,8.0,298.0,1.26,-0.18,-2,1642996800
4.3,-1.6,-2.8,-0.3,29541.0,7.7,323.0,1.4,0.1,-2,1643000400
4.0,-0.7,-2.5,-0.1,34936.0,9.2,317.0,1.61,0.03,-4,1643004000
4.5,-0.8,-3.7,1.7,33464.0,9.3,313.0,1.58,-0.53,-2,1643007600
3.5,-2.5,-2.0,-0.3,31493.0,10.2,313.0,1.72,0.09,-3,1643011200
3.4,-2.2,-2.5,0.3,23109.0,11.7,307.0,1.89,-0.09,-1,1643014800
4.1,-3.1,-2.4,0.2,23077.0,12.2,308.0,1.97,-0.06,1,1661731200
3.4,-2.2,-1.1,-0.6,23496.0,14.7,308.0,2.4,0.18,3,1661734800
4.6,-2.2,-3.1,-1.0,29531.0,14.1,311.0,2.36,0.31,5,1661738400
4.5,-0.2,-4.1,0.1,19776.0,14.7,306.0,2.42,-0.03,4,1661742000
4.2,0.8,-3.9,0.7,17258.0,22.4,312.0,3.87,-0.22,6,1661745600
5.5,0.0,-5.3,-0.4,18054.0,23.3,315.0,3.94,0.13,7,1661749200
4.7,-0.2,-4.5,-0.8,16536.0,24.2,307.0,3.89,0.25,5,1661752800
4.3,1.4,-3.9,-1.2,16148.0,22.8,299.0,3.47,0.36,3,1661756400
4.7,0.3,-4.0,-1.5,18087.0,25.6,302.0,3.96,0.45,6,1661760000
6.8,0.4,-6.5,-0.2,16363.0,27.5,306.0,4.64,0.06,6,1661763600
7.7,0.7,-6.8,1.3,31177.0,18.7,309.0,3.26,-0.4,3,1661817600
10.0,0.6,-9.5,-3.0,20485.0,13.9,318.0,2.52,0.95,2,1661821200
10.5,0.2,-9.6,-4.0,22340.0,13.4,315.0,2.41,1.26,0,1661824800
10.6,-0.3,-9.4,-4.2,29538.0,13.4,300.0,2.22,1.26,-4,1661828400
10.4,-2.0,-9.0,-4.9,24937.0,12.4,299.0,2.04,1.47,-5,1643068800
9.3,0.7,-7.5,-4.9,35163.0,18.3,292.0,2.84,1.43,-4,1643072400
9.1,2.7,-7.0,-4.1,34559.0,19.8,283.0,2.87,1.16,-6,1643076000
9.1,0.9,-8.3,-2.7,35169.0,21.3,292.0,3.32,0.79,-4,1643079600
5.3,0.7,-3.7,-3.5,22611.0,39.3,302.0,6.44,1.06,2,1643083200
8.9,0.8,-3.5,-1.4,35268.0,40.8,311.0,6.93,0.44,1,1643086800
10.7,-0.3,9.5,3.9,60226.0,30.6,320.0,5.74,-1.25,-2,1643090400
9.9,-1.2,4.5,3.2,79505.0,31.3,339.0,6.73,-1.08,-4,1643094000
8.5,2.5,-0.7,-4.0,90251.0,28.8,345.0,6.41,1.38,-7,1643097600
8.0,1.3,5.7,0.3,83268.0,29.7,353.0,7.1,-0.11,-11,1643101200
11.2,6.3,5.0,-7.4,61141.0,21.8,353.0,5.04,2.61,-15,1662595200
11.4,-0.3,8.2,2.4,47143.0,23.8,348.0,5.28,-0.84,-22,1662598800
8.1,0.1,3.8,2.1,168793.0,12.2,372.0,3.43,-0.78,-18,1662602400
8.1,-1.4,-0.6,6.9,261397.0,9.7,366.0,3.06,-2.53,-11,1662606000
8.9,6.6,3.3,-0.8,234644.0,8.2,382.0,2.69,0.31,-9,1662609600
10.7,7.6,3.3,-6.4,193719.0,7.3,391.0,2.32,2.5,-16,1662613200
9.8,4.9,3.1,-6.4,136475.0,10.6,385.0,3.13,2.46,-27,1662616800
